date,요일,배추_거래량(kg),배추_가격(원/kg),무_거래량(kg),무_가격(원/kg),양파_거래량(kg),양파_가격(원/kg),건고추_거래량(kg),건고추_가격(원/kg),마늘_거래량(kg),마늘_가격(원/kg),대파_거래량(kg),대파_가격(원/kg),얼갈이배추_거래량(kg),얼갈이배추_가격(원/kg),양배추_거래량(kg),양배추_가격(원/kg),깻잎_거래량(kg),깻잎_가격(원/kg),시금치_거래량(kg),시금치_가격(원/kg),미나리_거래량(kg),미나리_가격(원/kg),당근_거래량(kg),당근_가격(원/kg),파프리카_거래량(kg),파프리카_가격(원/kg),새송이_거래량(kg),새송이_가격(원/kg),팽이버섯_거래량(kg),팽이버섯_가격(원/kg),토마토_거래량(kg),토마토_가격(원/kg),청상추_거래량(kg),청상추_가격(원/kg),백다다기_거래량(kg),백다다기_가격(원/kg),애호박_거래량(kg),애호박_가격(원/kg),캠벨얼리_거래량(kg),캠벨얼리_가격(원/kg),샤인마스캇_거래량(kg),샤인마스캇_가격(원/kg)
2024-01-27,토요일,524185.6,790.2633399315052,871084.0,500.44197804115333,1514036.0,1017.3691972978186,405.0,16813.992592592593,72620.2,4882.538494798968,689844.7,2872.949562416005,207313.4,2108.3318492678236,789945.0,490.119176651539,59797.1,10922.131658558694,220080.6,5210.3165522086,66379.2,5649.096946031287,368128.0,1122.5286802416551,75930.5,7404.726993764034,170871.3,3204.3197833691206,148927.0,2168.205342214642,157844.0,5248.793112186716,49539.0,4164.1474595773025,170890.8,5216.327847959048,169850.7,5206.163153875727,0.0,0.0,174161.8,8422.314767072918
2024-01-29,월요일,1203751.41,715.7052152487199,1844018.0,513.3039509375722,2148323.2,1004.971501494747,5024.0,7378.363853503185,98190.1,4644.808651788724,931347.9,2830.4445868187386,370826.1,1912.3306800680966,1135850.8,466.48912867781576,76900.3,11075.12750925549,318374.91,5106.773426335637,75994.2,6168.327280239808,620556.0,1172.321751783884,104434.7,7354.409348616887,209959.0,3272.4555175057985,164888.0,2412.5578331958664,255152.2,5235.985423602069,55750.0,4501.220358744395,307607.0,5246.986876111402,337552.4,5257.675483865616,0.0,0.0,209230.3,8848.215100776513
2024-01-30,화요일,1057923.1,757.3098224247111,1635231.1,578.7577132064085,1871840.8,995.9423579184726,897.0,16928.647714604238,94033.5,5108.305221011661,897554.98,2732.371982382628,311382.0,1882.4493002164543,834645.5,488.1722383934257,60402.5,11672.905674434005,267122.49,5006.3923857553145,71077.8,6582.279516248393,528928.0,1143.9407178292697,77535.1,7935.159276250369,198704.5,3387.9919931355353,151997.0,2483.287768837543,177435.5,5021.61179696284,55672.0,4508.036589308808,143723.0,5087.975612810754,215113.0,5034.681218708307,0.0,0.0,202065.5,8733.258473118865
2024-01-31,수요일,1020141.4,769.2522036650997,1926018.1,568.4729115474045,2053453.0,1019.2343481930193,2616.2,10532.680987692072,96055.9,5107.159810068929,838045.5,2830.2982320172355,308578.0,1899.6415817070563,1398412.5,450.1790823523102,60386.2,12439.7422258728,267015.64,5133.002920727789,77859.2,7094.638796699684,541645.0,1212.222372587211,116392.6,7481.708459128845,195426.0,3458.528701401042,152227.0,2471.592201120695,199234.8,4895.953016240135,50616.0,4417.734510826616,185017.0,5021.05508142495,258065.83,5040.473715563196,0.0,0.0,205067.2,8752.373807220267
2024-02-01,목요일,1013208.8,705.2757536255114,2124898.7,535.4817855552361,2043254.9,1001.0693330528659,286.0,16450.363636363636,175000.8,5010.522660467838,769075.34,2963.5577120441803,285961.0,1993.666748262875,897279.9,551.1383638483376,61342.8,12887.145255840946,249577.0,5313.624176105971,32668.1,6942.788683761835,511148.0,1143.8307417812453,72469.51,8100.854000530707,187493.7,3543.222508276278,159364.0,2463.510403855325,145049.2,4970.513108655546,53550.0,4366.463305322129,149558.2,5093.501232296189,162048.6,5129.159653338566,0.0,0.0,226226.0,8779.769787734389
2024-02-02,금요일,904097.4,755.3296116104304,2038151.8,527.3135789002566,1845321.5,1000.8192594081844,128.6,15004.673405909798,103046.2,5449.760738387248,860359.9,2987.854492056173,358862.2,1899.093309353841,779621.8,516.9345931578619,70518.5,13069.220275530535,291940.15,5425.817545137248,87878.1,7552.671040907802,459033.0,1182.9289353924446,99160.4,8864.457686737851,198896.8,3678.942984502516,157241.0,2507.0647032262577,243513.0,4843.768956893472,59691.0,4325.520849039219,198207.0,5498.955788645204,274152.0,5123.6403017304265,0.0,0.0,211900.8,8896.212284238663
2024-02-03,토요일,898833.6,690.0961679670186,1459939.0,517.0183048743818,1607309.5,1017.1738361529002,206.2,15016.973811833173,98773.0,4943.692507061646,843457.48,3089.683878314767,315546.0,1782.2746952900686,649671.7,556.6406601980663,79097.7,12903.933211711592,293089.64,5345.318957708638,96120.0,7949.46792550978,335994.0,1222.4842913861557,70912.5,9418.571337916446,228844.0,3727.672099771023,152000.0,2622.5279868421053,171026.3,4755.197300064377,74441.1,3941.41016185951,175937.8,5935.465090503576,187093.5,5229.01952766932,0.0,0.0,230018.7,8831.858887994758
2024-02-04,일요일,2588.0,828.5935085007728,4300.0,656.2790697674419,1520.0,1169.2105263157894,0.0,0.0,0.0,0.0,9434.0,3623.666525333899,1824.0,1145.6140350877192,0.0,0.0,56.0,12635.714285714286,172.5,4376.231884057971,0.0,0.0,0.0,0.0,0.0,0.0,468.0,4105.982905982906,0.0,0.0,135.0,4837.037037037037,288.0,5425.0,0.0,0.0,0.0,0.0,0.0,0.0,2352.0,7576.062925170068
2024-02-05,월요일,1248668.5,725.2570558158551,2165860.05,493.61890857167805,2320294.0,1007.9457538570543,356.8,13099.215246636772,132735.65,5149.389805979027,964133.53,3361.224872036138,385396.2,1892.2791584348781,909445.1,591.720709694296,116915.6,12201.934557920415,403308.09,5438.901339668143,101211.0,8689.682959362124,541485.0,1435.1365688800245,133286.1,8452.723449782085,267624.6,3708.923387461392,163140.0,2855.578699276695,279963.0,4870.389837228491,85216.0,3556.165872606083,319416.0,6137.265932201267,367902.0,5437.3271931112085,0.0,0.0,243160.3,8952.49430108451
2024-02-06,화요일,751346.37,777.9076632791878,1705500.7,485.8600116669551,1800003.0,1017.3074289320629,55.2,10730.072463768116,131453.45,4582.569457096789,827462.7,3584.687615526356,294259.55,1971.1127574279237,749269.2,630.9838853645659,93331.5,11736.335610163771,345911.08,5727.465593180767,105407.7,7693.054577606759,552681.8,1405.6568806861378,118947.4,9671.235377990608,235822.3,3798.6618992351446,160358.2,2891.3001330770735,168942.7,4570.71392253113,74952.8,3009.963457002273,177054.0,6705.537756842546,185192.5,5480.266301281099,0.0,0.0,222542.6,8744.425471797309
2024-02-07,수요일,936674.31,745.8626499535361,1848370.3,433.68599138386935,1593413.0,1014.5237675354726,72.8,9739.010989010989,118489.0,5072.695524479065,983057.96,3357.0300707396746,358748.6,1988.1000594845527,745558.7,590.7980350842932,105037.3,10747.283707787614,401220.4,6126.083663741923,112787.4,7189.101291456315,409425.2,1307.5990461749789,194786.8,8405.411316372567,227212.4,3819.5583383653357,166633.6,2849.3693468784204,212273.0,4591.892661808143,75626.9,2754.770141312152,225822.0,6602.662619231076,252686.74,5653.21299408113,0.0,0.0,228096.2,8725.149327345216
2024-02-08,목요일,787079.9,720.682009539311,1524149.0,390.80752013090586,1111670.0,1036.1920354061906,100.0,16180.0,113205.3,5143.902237792753,999674.6,2990.5849123304724,315945.8,1921.389007228455,1269872.6,497.02034046564984,113216.8,9689.970119275584,420041.04,6929.02763739467,119865.6,7136.2177889235945,510882.7,1109.8696804569815,206628.7,6656.269574362128,250607.2,3773.611987205475,164813.7,2729.345873552987,275004.0,4166.227153059592,78862.6,2099.6183869159777,235345.6,5464.531858679321,223071.5,5237.521785615822,110.0,22500.0,200339.0,9013.809467951822
2024-02-09,금요일,126579.2,659.1767841793912,181970.0,362.7645216244436,65499.0,1081.0882608894792,0.0,0.0,20292.5,4090.5434027350007,380903.92,2689.6620544099414,149927.2,1485.3086364582275,230668.0,449.22912584320324,20620.1,7533.727867469121,167514.6,4856.781361147028,8198.1,7934.154377233749,55947.2,917.8763012268711,27048.3,6057.845520790586,132755.7,2860.7452636685275,95003.4,2202.332779668938,136365.0,3489.6380229531037,36756.8,1431.8416184216253,167915.0,4353.020456778728,113332.0,5093.36522782621,156.0,22038.5,92111.0,9324.680635320428
2024-02-12,월요일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,2833.3333333333335,0.0,0.0,0.0,0.0,108.0,4500.0,0.0,0.0,0.0,0.0,494.0,4789.473684210527,608.0,1467.5986842105262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-13,화요일,667190.8,729.3708681234813,654150.0,446.3390094015134,1087054.0,1150.781261096505,300.5,16668.885191347752,65576.1,4871.421508750901,723195.8,2662.47773286294,214549.85,1939.4355763940175,319419.5,529.8136306643771,74256.5,11366.079750594225,127392.95,4991.263111498713,67342.8,7918.997442933765,185547.0,862.6067519280829,44337.5,8514.800135325628,175280.4,2807.592497506852,109498.5,2366.6935985424457,314852.3,3655.614457953777,60590.0,2284.755999339825,455965.9,3825.8094015363868,273156.74,4783.280855526391,0.0,0.0,54997.7,10297.108788185687
2024-02-14,수요일,775735.65,840.1611090066571,1205857.6,470.214727675971,1558731.0,1058.86868741303,43.0,23748.116279069767,74978.8,4847.037189178807,812807.84,2558.0718217481763,295032.3,1781.9158580263925,739792.0,521.5508697039168,86267.7,9542.862403889289,153433.2,4922.40060169507,86202.9,5347.293524927816,509591.0,1146.1321236050087,107842.4,8721.461966721808,195784.5,2678.914531027737,138837.0,2126.271627880176,412373.5,3595.5219964425455,62641.0,2383.052649223352,269702.0,4098.120214162298,323002.0,4306.584974706039,0.0,0.0,64565.6,10495.104204096298
2024-02-15,목요일,719944.7,913.9323714724201,1315607.9,448.24513443557163,1644865.5,1099.9589145738664,391.1,16002.301201738685,100280.3,4776.486927143217,750132.6,2500.0299693680827,237153.8,1695.2224800951956,789363.7,538.5350225757785,80717.4,7415.607824335274,203844.45,4786.8894983405235,83354.4,4877.830540439377,461080.0,1111.7997657673288,96349.6,8285.158412697094,231182.5,1927.6123149459843,134566.0,1934.5813281215167,233027.0,3762.783325537384,67874.0,1991.0395733270473,236242.0,3741.021774282304,176925.0,4185.518536102869,0.0,0.0,65525.3,10729.7807106568
2024-02-16,금요일,771304.7,890.7852823922893,1451336.7,418.2758225572329,1440342.0,1103.9590555576383,25.0,13322.6,87897.6,4507.342509920634,793347.68,2420.5722930960105,225148.6,1683.5622162429613,609276.12,589.4024699343214,83588.3,6433.276702600722,210044.54,4432.90917726307,64466.3,4154.661381217783,413203.0,1101.2515591609936,97681.8,7226.024755891067,155757.5,2627.0641606343193,136635.0,1809.210809821788,249605.9,4190.935162189676,76399.0,1832.6040131415332,214670.9,3618.1959268815663,265247.0,3823.3315739669065,0.0,0.0,59718.8,11012.208215838227
2024-02-17,토요일,609738.7,830.0201479748621,1193587.5,383.8214709855792,1496129.5,1099.940577336387,222.0,16027.027027027027,65424.9,4877.873210352634,711944.54,2465.3913098343305,190086.9,1712.8534265117692,684902.5,592.9348045889743,89094.4,5189.50262867251,216380.89,4194.742562524814,68873.8,3642.556516411175,190757.0,937.4012854049917,46302.3,7748.094327927553,177629.5,2563.691948690955,136229.0,1734.6856543026815,224523.0,4392.999826298419,85268.0,1505.184418539194,205548.6,3524.280895126505,198786.0,3648.3184429486987,0.0,0.0,66064.2,10617.73712540226
2024-02-19,월요일,1086895.16,865.5586818511549,1619395.6,457.9012317928985,1956847.5,1101.5208277599556,58.0,12436.206896551725,104152.3,4299.8037777370255,777260.03,2669.8277357707434,305632.2,1736.9052475491783,941665.7,617.9933313913845,113406.5,4989.017763532072,307014.97,3676.018921813487,95146.4,3507.27197245508,478181.0,1427.9882262155961,61323.5,8602.742619061208,204575.5,2545.5979919394063,152585.0,1731.295435331127,401463.0,4336.955784219218,73034.0,1617.367568529726,332569.0,3752.4004161542416,280535.0,3765.1959755467233,0.0,0.0,68057.7,10675.036035599205
2024-02-20,화요일,733038.31,884.5028399675318,1390351.2,450.3880638215726,1315935.8,1101.6603021211217,53.2,25406.015037593985,134083.0,4100.19639327879,759637.5,2631.5729463066264,242819.0,1713.5321371062396,766907.9,607.1216908836119,74298.0,5487.205550620474,263935.61,3079.5223728999663,91011.6,3591.6941686554237,633742.0,1289.963844908496,53709.2,8816.41593991346,175446.3,2572.2896179628756,132545.0,1690.4181523256252,211546.5,4246.241984622766,66822.0,1547.1505941157104,145831.0,4351.275263832793,160044.6,3976.3459060786804,0.0,0.0,55103.4,10303.645510077418
2024-02-21,수요일,646803.22,916.8838290570044,1277246.5,465.2084949929399,1381150.5,1088.6361913491687,91.0,14701.098901098901,69484.9,4588.918023915988,736477.48,2493.5424040392927,259507.7,1688.9779416949862,707212.0,571.9251370169059,77029.1,5394.056947309523,267255.67,2857.396626982694,93233.7,4461.33178239199,380911.0,1545.9525322188122,111924.9,8227.115422930912,163640.3,2492.9253185187267,138350.0,1675.3500831225153,263900.5,4642.082603102305,60936.0,1452.7326375213338,214268.0,4573.94329064536,230294.7,4057.6910671413625,0.0,0.0,44967.2,10239.845932146098
2024-02-22,목요일,565733.02,840.7138777227462,1037609.0,462.12260205915715,1374417.3,1115.5836891750416,365.5,16256.470588235294,76807.0,4907.571796841434,663295.4,2603.1832182161975,251726.3,1638.2068659492472,649460.6,569.6154732096143,70517.4,4910.792541982547,233091.31,2678.2892163590313,50747.9,3981.585996661931,341355.0,1556.1430475604575,107079.5,7275.189088480988,163541.0,2461.7878697085134,124904.0,1701.3809165439056,186743.3,4775.7969362220765,56748.0,1504.0112426869669,135339.0,4821.312622377881,159325.0,4222.106505570375,0.0,0.0,48898.8,10157.329014208937
2024-02-23,금요일,540586.91,870.5339923972631,930382.0,492.46123635238,1295331.0,1128.8127937955626,141.0,10446.808510638299,75483.7,5080.509686197152,646600.82,2513.4635972159767,223020.0,1681.7120796341135,438183.7,615.8662337280003,71126.5,4860.428054241387,262039.75,2705.5628659392323,96142.5,3652.567116519749,356772.0,1277.7370085096363,58486.5,7698.901319107828,158977.5,2437.7595131386515,132972.0,1745.2931820232832,268865.5,4923.9862682270505,47750.0,1744.22477486911,167577.0,5064.35879028745,209074.1,4221.791494020541,779.0,5705.391527599487,48004.4,9911.57060602778
2024-02-24,토요일,446977.71,945.2902047397397,734802.45,502.9187436704927,1317740.4,1142.460682695924,51.9,15558.766859344894,60092.7,4861.58641565448,477440.8,2856.327163493359,188658.3,1862.6456508937058,670695.5,573.4603944711124,67125.9,5547.595965193763,178095.65,3043.981804159731,97823.2,3668.66327210723,230377.0,1144.4953011802393,47155.1,8274.603807435464,175686.0,2399.834340812586,138360.0,1836.1330948250938,200249.3,5149.586210788253,47178.0,2544.7032939081773,124141.0,5590.718843895248,98453.4,4619.66148451958,0.0,0.0,58313.8,9474.837859991974
2024-02-26,월요일,839988.5,913.9334907561234,1037340.7,653.9713066305025,1867603.8,1151.8652939129809,36.0,15000.0,98887.6,4514.558690877319,693547.8,3044.1696707854885,276164.5,1936.5366366785015,849180.8,564.4573676182976,75629.2,7901.512114368525,218186.6,4009.245613616968,100696.6,4114.26111705857,266810.5,1242.3448964714657,93057.6,8329.14745276044,196244.0,2465.0590336519845,153197.0,2138.7604718108055,328447.0,5367.072069466307,53128.0,4238.822334738744,250833.0,6346.361196493284,183568.54,5194.810761146763,0.0,0.0,50122.3,10114.759298755243
2024-02-27,화요일,853573.0,926.7226329792531,1292258.35,639.9334397800563,1718004.0,1163.434975704364,404.6,15685.121107266436,99222.1,4694.997525752831,701121.9,3228.510066509119,287099.0,1797.0724244946864,738842.0,553.2687042696544,59135.5,8763.977999678704,184836.3,3692.7666102383573,101920.2,3800.219799411697,263531.7,1200.7738575662813,78063.0,8096.868939190142,168231.5,2486.5874761860887,124262.0,2373.829666350131,210798.1,5379.228512970468,57906.0,4119.123268745899,144932.0,5843.518187839814,141913.6,5043.143976334896,0.0,0.0,56618.4,9637.503355799528
2024-02-28,수요일,877156.5,892.538515076842,1302914.2,672.6174778047549,1690709.5,1141.880170425493,81.0,22679.012345679013,94837.8,4429.558899510533,767193.4,3360.034315988641,286752.25,1835.3175955899212,837948.9,574.3582108646482,64688.0,8872.18298602523,216364.14,3922.3731575851707,99394.9,3933.8374705342026,472986.0,1575.089715128989,117673.5,7485.307193208327,149117.0,2557.0763628560126,119867.0,2441.2925075291782,260703.5,5709.138734232567,56472.0,3937.2002054115314,175043.0,5883.729740692287,198192.0,4959.258325260354,1600.0,6250.0,50454.8,9710.439839222432
2024-02-29,목요일,996602.3,854.2048387807253,1688393.4,666.061586120865,1803213.8,1140.9552988114885,2292.6,12122.088458518712,115270.8,4614.022597223234,822538.24,3380.337178001597,265196.5,1856.0523724860623,799559.5,557.8708663958092,67807.8,10253.339276602397,204374.93,3635.074771646405,101980.8,5091.250196115347,477499.0,1653.2010580126869,72696.0,7243.122262572906,158293.5,2751.512816382227,127806.4,2526.1440272161644,207435.8,5936.558154378367,62017.4,4139.464392251207,166498.0,6443.944852190417,165928.2,5320.101103971477,0.0,0.0,43652.0,9870.279941354349
2024-03-01,금요일,680859.31,955.4245340347919,1897653.0,637.219309325783,1820554.01,1124.719168864427,152.5,15611.259016393442,128817.6,4817.6680360447635,911957.0,2951.4430921633366,289032.7,1967.0485727047492,832061.0,556.5205243365571,76263.5,12619.291050109161,239736.99,3874.5517827682747,120700.4,5173.13011390186,592436.0,1577.4195254846093,80826.8,8129.305317048305,178650.5,2962.5993434107377,141646.0,2724.1001863801307,365376.5,5822.036781237984,71009.0,4832.059161514738,217773.0,6856.364654938859,255739.0,5350.631323341376,0.0,0.0,57593.7,10178.6462755475
2024-03-02,토요일,243847.6,896.3623181036024,724203.8,581.7292314677167,661500.3,1113.44696291143,380.0,16578.947368421053,50086.1,4719.913908249993,375288.3,3078.276008071661,87456.0,1404.6548550128064,1031911.5,467.7081319473618,27396.0,10912.261571032268,87091.47,3131.1348861145643,27066.6,6493.635513880577,231070.0,1491.4726706192928,12503.9,7715.99420980654,79494.0,2905.2595164414925,59825.0,2661.4983702465524,138355.5,5505.079667956821,46114.0,4183.732489048879,70229.0,5517.733414971023,90551.0,4951.052666453159,0.0,0.0,14013.6,9808.921333561682
2024-03-04,월요일,979019.9,957.2530834153627,2528493.0,503.6382461806301,2095211.2,1133.5213252010108,237.0,18080.16877637131,103232.9,4869.55134458104,987967.34,2835.222055012466,331986.7,2005.9376143682864,844574.2,681.9440849602084,96985.2,11467.001408462322,261257.02,3747.352511331562,117937.8,5512.783424822237,650318.0,1590.027917111321,90001.1,8731.11913076618,225603.5,3063.425820078146,152244.0,3335.819874674864,427401.4,5750.452735999461,73527.5,4297.858297915745,391220.0,5351.136478196411,346717.0,5054.667036805233,0.0,0.0,56952.0,10399.747682258745
2024-03-05,화요일,875430.4,994.3337951252321,1795183.0,462.379508384382,1730155.8,1134.5419990500277,328.6,17922.398052343273,109568.5,4879.8129754445845,913878.66,2697.425299328031,266645.25,2094.4223232928393,665191.7,853.8340872262838,68631.5,11601.654837793141,199741.02,3515.15886421327,114696.9,5000.477022482735,525360.0,1553.7136611085732,76406.4,8803.184196611803,180616.3,3066.7415454751317,129015.0,3003.0399488431576,259379.0,5488.275882010495,60816.5,4615.647858722551,184156.7,5044.637936062059,202445.9,5044.65296654563,0.0,0.0,54944.6,10284.317840151716
2024-03-06,수요일,726492.61,977.559635465528,1639870.4,458.8816835769461,1646723.2,1133.739922410761,316.0,14591.772151898735,99547.4,4729.629312267322,832613.3,2697.2325652256573,265148.2,2078.7625825858895,708513.8,929.9230657186916,69986.6,11691.026839423546,204915.94,3568.5733720861344,122919.0,5317.000740324929,474982.0,1447.614132746083,104467.9,8222.913497830434,168405.0,3111.57928802589,132524.0,2786.4860025353896,275394.5,5750.33459273878,60567.0,4629.532270048046,249239.0,4615.972448132115,222641.8,5060.205042359521,0.0,0.0,39193.0,9511.96642257546
2024-03-07,목요일,681284.2,1060.9117971618894,1340940.0,460.5655182185631,1618833.0,1141.477082565033,199.0,17437.18592964824,89082.3,4682.1482831045,828177.7,2640.894433646306,219537.8,2245.220080551049,650011.0,858.232391451837,70440.55,10760.079116361243,176833.14,3505.1787464725217,63909.5,5195.054647587604,342824.0,1522.23575362285,64520.2,7964.163781265403,166752.5,2989.988791772237,120792.4,2817.879162927469,195372.2,5660.371792916289,63072.0,4532.1686485286655,194167.0,4389.34425005279,163392.0,5258.008531629455,0.0,0.0,34393.0,9746.465850609136
2024-03-08,금요일,861555.1,978.6959673269881,1228172.9,489.14747264004933,1623775.6,1150.97926708592,187.4,20554.96264674493,133873.6,3371.57455241362,870584.0,2566.1438804296886,258266.5,2277.347859672083,779323.1,810.9976465473692,71506.2,10437.902531528734,195016.45,3760.155402275039,116264.4,5368.319864034047,455762.0,1571.4634941043792,79356.4,8344.156955204622,180988.4,3094.864659834553,126974.5,3079.6000220516717,325476.5,5771.289478656678,68120.0,4283.184982384028,234097.5,4523.352188724783,222458.2,5301.232725968294,0.0,0.0,40612.6,9123.60203483648
2024-03-09,토요일,542590.0,1091.172848743987,966148.7,488.6929310156915,1146245.81,1112.5006293370877,120.4,13720.93023255814,84545.6,4670.287466172101,764829.3,2497.8354555715896,249280.2,2240.8076453725566,755814.2,795.5973730051645,75215.2,9734.05681298461,172485.65,3771.469730960228,99165.8,5069.496852745604,456656.0,1671.4226770260327,84499.5,8168.02301788768,189249.0,3028.42695073686,120438.0,3241.193335990302,292106.6,5424.685200539803,69142.0,4004.822192010645,218178.9,4656.163474103133,166602.8,5480.261196090342,511.0,6520.54794520548,32206.6,9462.066781342955
2024-03-11,월요일,1004460.38,1030.4247799201398,1427393.5,536.7806004440962,1761926.5,1185.2017340110385,206.6,15211.035818005808,99602.8,4507.325978787745,907375.1,2406.744684750551,309183.6,2288.021735305495,886437.5,757.4880992737785,91895.1,9941.31070100582,203108.0,4125.62531264155,121124.63,5635.1340515962775,583565.0,1632.5376179174557,86905.3,8168.535175645214,207700.0,2933.4016177178623,138558.0,3052.819844397292,513933.0,5409.395076790165,71608.5,4264.854046656473,453261.0,4414.728324298803,294153.0,5634.563047121736,0.0,0.0,41954.7,9483.515553680518
2024-03-12,화요일,753079.0,1048.4410520011845,1210049.8,577.1816135170635,1297834.9,1218.1439873438449,117.0,18876.068376068375,115493.5,3901.451415014698,834005.7,2309.042005348405,277800.1,2356.9055842672483,786867.3,773.5949632167965,67561.2,10035.975219504686,166607.89,4100.535724928753,117635.4,5513.549994304436,507413.0,1628.076935356406,69859.4,8335.26254161931,174172.0,2898.3593000022965,130257.5,2844.272621538107,307916.8,5263.44658687022,63460.0,4644.9332650488495,263472.0,4215.505765318516,205564.4,5301.2838215177335,0.0,0.0,34496.8,9186.84225783261
2024-03-13,수요일,708006.6,1140.5030927677792,1322655.5,608.3690371377884,1541291.6,1269.4584237012646,55.0,20954.545454545456,88672.0,4401.9156554492965,812325.1,2236.9313160457555,280951.75,2322.0318898173796,1390606.3,596.7184529510616,73254.8,9601.320309385868,177562.39,4324.174843557805,130559.7,5981.767949834443,421652.6,1552.2499280213144,118364.6,7752.090050572552,170181.3,2865.988965885206,139692.0,2857.1400796036996,311315.5,5367.230934534258,62683.4,5057.547006065402,329913.81,3814.965872450141,280208.4,4789.4112596196255,1750.0,7617.142857142857,40111.8,9450.207769284849
2024-03-14,목요일,766523.7,1078.8296200104446,1325242.8,581.60650787916,1377189.4,1266.9881651717621,189.2,13356.236786469346,127386.6,4645.987372298185,763327.92,2280.366500939727,276414.0,2401.1901965891743,602156.2,774.1198645799877,72037.6,8926.544526747142,166282.58,4321.893177264871,79094.1,6292.768550372278,345828.8,1484.1759014865158,106387.6,7141.716478236185,165955.8,2795.4067107024885,135466.9,2805.181118044334,264975.5,5369.436751699685,63417.8,4560.759282094301,261735.0,4056.2850211091372,174496.0,4651.198119154594,432.0,7888.888888888889,32977.0,8890.114322103283
2024-03-15,금요일,746378.8,1112.642636687966,1610082.5,565.1428016887334,1410967.9,1371.7721643419386,279.8,19208.363116511795,94593.2,4821.500287547096,816316.6,2270.9641430788006,272960.85,2483.394347577684,745112.3,813.7669489552111,77188.84,8568.824742022292,170151.22,4290.814611849389,129722.12,6026.507098403881,469937.8,1764.9401176070535,113003.4,6912.4520501153065,180194.8,2878.9828507814877,138502.4,2834.152173536343,403342.0,5353.9858879065405,64255.6,4272.529849538406,308576.0,4474.343105102146,249045.0,4611.5065992089785,0.0,0.0,32692.6,8803.267406079663
2024-03-16,토요일,529415.2,1171.1276480161507,1197022.9,553.3685729821877,1074328.5,1491.2002753347788,267.0,16438.20224719101,84420.7,4483.236871999403,723587.3,2272.642229900939,248446.0,2362.1062001400705,807565.7,772.6430010586135,81537.4,7963.161960033065,161614.13,4246.828844730346,108708.0,5779.228437649483,348582.5,1903.6185465420667,58842.1,6971.066923172355,182445.0,2923.330291320672,132954.0,2769.438294447704,318772.0,5111.310780118705,64251.0,4268.718759241101,322430.07,4683.45380131574,202736.0,4484.011571699156,0.0,0.0,20416.7,8671.078088035774
2024-03-18,월요일,823158.4,1221.2854682646741,1919807.0,537.9339042935045,1702847.3,1496.6923851598438,351.0,16367.039886039885,95316.0,4490.189789751983,888811.08,2198.845245043525,292349.9,2504.405159707597,931527.2,740.9182383509575,105727.6,7769.010816475547,208988.2,4166.847310039514,139499.94,5539.83724294075,580145.6,1719.255297290887,77996.8,7335.7455818700255,202335.8,2869.188833612243,145365.6,2805.7640390849,554799.0,5057.4854100313805,76683.4,4415.591210092406,662176.55,4008.3313974196153,396509.0,4191.25751496183,0.0,0.0,33105.4,8864.71995505265
2024-03-19,화요일,761789.1,1148.4803392434994,1516911.1,537.7017697345613,1596236.8,1495.3681559026832,258.6,17708.43000773395,134369.68,4407.499571331866,805259.45,2046.0787017153293,272683.4,2641.0091520055857,686498.4,772.1042816705764,77680.6,7870.444100586246,179205.88,3919.034844169176,137157.3,5638.92142817043,356728.8,1302.6735856482571,72807.8,8038.942008960578,184953.0,2901.1883289268085,129816.8,2746.297420672825,380812.5,4964.510130313474,74528.4,3963.245715727159,343716.0,3954.2040114513143,278669.2,4007.070318499497,0.0,0.0,32050.3,8775.315675672302
2024-03-20,수요일,771474.1,1161.9916559739336,1627160.5,522.9314649661173,1673450.4,1449.454123647764,88.2,16592.97052154195,81097.5,4605.987348561916,817249.28,1991.973612996025,306678.0,2396.4135151527007,1359683.5,605.7944080368703,83196.0,7451.549834126641,173642.0,4013.9604588751567,148268.92,5507.075117293631,502641.8,1715.300611688085,105177.8,7307.983338689343,158227.2,2806.6680949925167,140252.9,2731.189408561249,428097.5,4869.137432477414,76285.2,3629.833663672639,397794.0,3753.7759594161803,310848.2,3858.1085011912564,864.0,7754.62962962963,22734.6,8530.992408047647
2024-03-21,목요일,820592.0,1142.1194003841129,1372703.0,560.8402290954416,1707515.7,1396.3560973407155,73.0,15105.931506849314,259656.5,5064.755902509662,768730.1,1922.6917145562534,315991.7,2193.2628831706656,714267.9,748.4281961992132,82098.8,6877.805631751012,158372.32,4087.4199165611767,63008.1,5433.898228957864,372899.4,1611.0398863607718,78784.0,7306.643023964257,171055.8,2780.9588625466076,135500.6,2863.2770924999595,346494.2,4647.215006773562,78725.2,2974.7275840518664,336060.2,3953.7592699165207,215616.8,3940.037000827394,0.0,0.0,19654.4,8773.61812113318
