date,avg_temp,max_temp,min_temp,precip,location
2021-12-29,3.1,9.0,1233,2.6,해남
2021-12-30,-0.5,3.4,1318,1.5,논산(부여)
2021-12-30,2.9,5.7,1521,3.2,무안(목포)
2021-12-30,-1.3,2.5,1436,-0.2,상주
2021-12-30,4.6,6.6,1325,4.7,신안
2021-12-30,6.9,8.4,1,5.9,제주
2021-12-30,2.5,5.7,1451,0.5,창녕(밀양)
2021-12-30,-8.7,-5.4,1,-4.1,평창
2021-12-30,-4.5,1.5,1503,-4.5,포천(동두천)
2021-12-30,2.4,5.2,1414,2.0,해남
2021-12-31,-5.0,-0.1,1359,-1.3,논산(부여)
2021-12-31,-0.8,2.2,35,0.4,무안(목포)
2021-12-31,-4.7,-0.6,1509,-1.9,상주
2021-12-31,2.9,5.2,1139,3.7,신안
2021-12-31,4.9,6.4,1,4.9,제주
2021-12-31,-0.6,4.0,1437,-1.7,창녕(밀양)
2021-12-31,-11.8,-7.3,1537,-6.8,평창
2021-12-31,-7.8,-3.0,1410,-6.6,포천(동두천)
2021-12-31,-1.5,2.1,1246,0.2,해남
2022-01-01,-4.9,2.1,1548,-2.6,논산(부여)
2022-01-01,-0.7,3.3,1606,1.2,무안(목포)
2022-01-01,-3.3,2.4,1527,-3.1,상주
2022-01-01,2.1,3.5,1323,4.3,신안
2022-01-01,4.9,8.9,1345,4.3,제주
2022-01-01,-1.3,7.2,1536,-2.2,창녕(밀양)
2022-01-01,-9.5,-0.3,1523,-7.2,평창
2022-01-01,-6.4,1.4,1442,-5.8,포천(동두천)
2022-01-01,-2.1,5.5,1523,1.0,해남
2022-01-02,-1.9,7.0,1346,-1.0,논산(부여)
2022-01-02,1.4,6.9,1257,1.0,무안(목포)
2022-01-02,-1.3,6.5,1412,-1.1,상주
2022-01-02,5.0,9.2,1113,4.2,신안
2022-01-02,7.2,11.4,1453,5.2,제주
2022-01-02,-0.5,9.9,1352,-1.5,창녕(밀양)
2022-01-02,-4.8,-0.4,1344,-4.6,평창
2022-01-02,-2.1,3.7,1415,-1.6,포천(동두천)
2022-01-02,-1.6,7.0,1400,0.2,해남
2022-01-03,-2.8,4.6,1528,-1.2,논산(부여)
2022-01-03,1.2,4.5,1520,1.7,무안(목포)
2022-01-03,-1.1,3.6,1422,-1.9,상주
2022-01-03,4.7,8.0,1206,4.6,신안
2022-01-03,6.0,10.7,1451,5.1,제주
2022-01-03,-0.4,9.3,1515,-1.9,창녕(밀양)
2022-01-03,-6.9,-3.1,1322,-5.7,평창
2022-01-03,-4.0,3.0,1445,-3.7,포천(동두천)
2022-01-03,-2.5,5.5,1416,0.4,해남
2022-01-04,-0.5,5.0,1519,0.0,논산(부여)
2022-01-04,1.8,4.3,1336,1.9,무안(목포)
2022-01-04,0.9,5.1,1413,-0.7,상주
2022-01-04,5.2,7.5,405,5.1,신안
2022-01-04,6.8,9.3,1104,5.4,제주
2022-01-04,0.3,9.6,1409,-0.5,창녕(밀양)
2022-01-04,-5.7,-0.1,1444,-4.7,평창
2022-01-04,-3.9,1.4,1444,-3.5,포천(동두천)
2022-01-04,0.0,5.7,1311,1.5,해남
2022-01-05,-1.8,2.5,1528,-1.0,논산(부여)
2022-01-05,1.4,3.0,1426,1.5,무안(목포)
2022-01-05,-1.7,2.9,1421,-1.0,상주
2022-01-05,4.1,5.4,1201,4.7,신안
2022-01-05,5.8,6.8,1804,5.5,제주
